id_nws, gtype_nws, river, local, lat_cnrfc, lon_cnrfc, gelev_ft_cnrfc, rfc_pnt_type,offname_cnrfc
SWNN2, R, Tropicana Wash            , Swenson Street              ,36.11417,-115.14694,2030, River Other,
TRON2, R, Tropicana Wash            , Detention Basin             ,36.08167,-115.19972,2290, River Other,
TCMC1, G, Trout Creek               , Meyers                      ,38.86333,-119.95722,6850, River Other,
TPTC1, G, Trout Creek               , So Lake Tahoe - Pioneer Tr  ,38.90361,-119.96778,6270, River Other,
TTVC1, G, Trout Creek               , Tahoe Valley                ,38.92,-119.97139,6242, River Other,
HZNN2, G, Truckee Canal             , Hazen                       ,39.50389,-119.04417,4167, River Other,
TCWN2, G, Truckee Canal             , Wadsworth                   ,39.61278,-119.29611,4200, River Other,
TRCC1, G, Truckee River             , Truckee                     ,39.29639,-120.20444,5858, River Forecast,
FARC1, G, Truckee River             , Farad                       ,39.42806,-120.03306,5153, River Forecast, Truckee - Farad         
TRRN2, G, Truckee River             , Reno                        ,39.53028,-119.79472,4445, River Forecast,
VISN2, G, Truckee River             , Vista                       ,39.52056,-119.7,4368, River Forecast,
WADN2, G, Truckee River             , Wadsworth                   ,39.63222,-119.28222,4070, River Forecast,
MOGN2, G, Truckee River             , Mogul                       ,39.50722,-119.93083,4690, River Other,
NIXN2, G, Truckee River             , Nixon                       ,39.77778,-119.3375,3940, River Other,
STRN2, G, Truckee River             , S McCarren Blvd - Sparks    ,39.5175,-119.74167,4382, River Other, Truckee - Sparks        
TBBC1, G, Truckee River             , Boca Bridge                 ,39.38472,-120.08667,5527, River Other,
TBDN2, G, Truckee River             , Below Derby Dam             ,39.58472,-119.44028,4200, River Other, Truckee - Wadsworth     
TBMC1, G, Truckee River             , Below Martis Creek          ,39.35305,-120.11945,5934, River Other,
TNTN2, G, Truckee River             , Tracy                       ,39.55667,-119.55222,4300, River Other,
TRCN2, G, Truckee River             , Clark                       ,39.56556,-119.48612,4230, River Other, Truckee - Clark         
TRTC1, G, Truckee River             , Tahoe City                  ,39.16639,-120.14333,6217, River Other, Truckee - Tahoe City    
TSGN2, G, Truckee River             , Glendale Avenue - Sparks    ,39.52583,-119.77639,4433, River Other,
TJKC1, R, Truillo Creek             , Henderson Road              ,33.37194,-117.06555,506, River Other,
CZMA3, R, Truxton Wash              , Crozier Canyon              ,35.44528,-113.61333,4229, River Other,
MTXA3, R, Truxton Wash              , State Route 66              ,35.38,-113.72889,3516, River Other,
HANC1, G, Tujunga Wash              , Hansen Dam                  ,34.26028,-118.38417,990, Reservoir Reservoir,
SCSC1, G, Tule River                , Lake Success                ,36.06111,-118.92194,692, Reservoir Reservoir,
SPQC1, G, Tule River                , Springville                 ,36.10028,-118.86945,695, River Other,
SUCC1, G, Tule River                , Success Outflow             ,36.05667,-118.92416,553, River Other, Tule - Blo Lake Success 
TUQC1, G, Tule River                , Road 64                     ,36.08722,-119.42889,233, River Other,
EFFC1, R, Tulucay Creek             , Shurtleff Avenue            ,38.28972,-122.265,40, River Other,
MDSC1, G, Tuolumne River            , Modesto                     ,37.62722,-120.98639,90, River Forecast, Tuolumne - Modesto      
HETC1, G, Tuolumne River            , Hetch Hetchy Reservoir      ,37.94778,-119.78694,3870, Reservoir Reservoir,
NDPC1, G, Tuolumne River            , Don Pedro Lake              ,37.70167,-120.42111,272, Reservoir Reservoir,
EIMC1, G, Tuolumne River            , Mather - Below Early Intake ,37.88167,-119.96917,2200, River Other, Tuolumne - Blo Erly Intk
HEHC1, G, Tuolumne River            , Hetch Hetchy                ,37.9375,-119.79722,3480, River Other, Tuolumne - Hetch Hetchy 
LNGC1, G, Tuolumne River            , La Grange                   ,37.66639,-120.44111,170, River Other, Tuolumne - La Grange    
TEIC1, G, Tuolumne River            , Mather - Above Early Intake ,37.87944,-119.94611,2420, River Other, Tuolumne - Abv Erly Intk
TGCC1, G, Tuolumne River            , Above Hetch Hetchy          ,37.91667,-119.65889,3830, River Other, Tuolumne - Tuolumne Mdws
TUMC1, G, Tuolumne River            , Tuolumne Meadows            ,37.87306,-119.35,8600, River Other, Tuolumne - Tuolumne Mdws
TWFC1, G, Tuolumne River            , Waterford                   ,37.63361,-120.76556,100, River Other,
TWGC1, G, Tuolumne River            , Wards Ferry Bridge          ,37.87833,-120.29472,760, River Other, Tuolumne - Wards Ferry B
TUCC1, G, Turlock Canal             , La Grange                   ,37.66583,-120.44,278, River Other, Turlock Canal - LaGrange
TUEC1, G, Turner Cut                , Holt                        ,37.99278,-121.45417,0, River Other, Turner Cut - Holt       
APNC1, R, Unionhouse Creek          , Alpine Frost                ,38.46056,-121.41805,23, River Other,
CRUC1, R, Unionhouse Creek          , Cosumnes River College      ,38.45833,-121.42028,23, River Other,
UPRN2, R, Upper Channel             , Green Valley Parkway        ,36.05222,-115.08306,1990, River Other,
MXSC1, G, Upper Coloma Creek        , Orange Ave - South SF       ,37.65389,-122.42667,27, River Other,
UFDN2, R, Upper Flamingo            , Detention Basin             ,36.09,-115.27056,2450, River Other,
RTLO3, G, Upper Klamath Lake        , Rattlesnake Point           ,42.34861,-121.82639,4139, Reservoir Reservoir,
ULVN2, R, Upper Las Vegas Wash      , Detention Basin             ,36.32556,-115.21194,2340, River Other,
ULWN2, R, Upper Las Vegas Wash      , Washburn Road               ,36.25833,-115.11917,1893, River Other,
UVWN2, R, Upper Las Vegas Wash      , Highway 215                 ,36.28778,-115.13111,1993, River Other, 
PTDC1, R, Upper Penitencia Creek    , Dorel Avenue                ,37.39528,-121.82723,265, River Other,
UMYC1, R, Upper Penitencia Creek    , Maybury Avenue              ,37.37167,-121.86139,113, River Other,
UPCC1, R, Upper Penitencia Creek    , Piedmont Road               ,37.39084,-121.8425,205, River Other,
USEA3, R, Upper Sacramento Wash East, Golden Valley               ,35.22528,-114.28111,2800, River Other,
MUSA3, R, Upper Sacramento Wash West, Golden Valley               ,35.22556,-114.28944,2800, River Other,
USYC1, R, Upper Silver Creek        , Yerba Buena Road            ,37.29583,-121.80778,170, River Other,
UTHC1, G, Upper Truckee River       , Meyers - Highway 50         ,38.84861,-120.02611,6310, River Other,
UTRC1, G, Upper Truckee River       , South Lake Tahoe            ,38.9225,-119.99056,6229, River Other,
UTSC1, G, Upper Truckee River       , South Upper Truckee Road    ,38.79639,-120.01806,6500, River Other,
MUTA3, R, Upper Twin Wash           , Upstream Zuni Drive         ,35.26584,-114.22667,3012, River Other,
UVRC1, G, Uvas Creek                , Uvas Reservoir              ,37.06556,-121.6875,500, Reservoir Reservoir,
AUVC1, G, Uvas Creek                , Above Uvas Rsvr - Uvas Road ,37.10222,-121.72444,540, River Other, 
UVBC1, G, Uvas Creek                , Below Uvas Reservoir        ,37.06611,-121.68916,489, River Other,
UVGC1, G, Uvas Creek                , Gilroy - Luchessa Avenue    ,36.99222,-121.5725,220, River Other,
UVHC1, G, Uvas Creek                , Heritage Way                ,37.05389,-121.66194,335, River Other,
BRGC1, G, Van Duzen River           , Bridgeville                 ,40.47944,-123.88972,358, River Forecast,
VBDN2, R, Vanbuskirk                , Detention Basin             ,36.10833,-115.11139,1935, River Other,
VDBN2, R, Vandenberg                , Detention Basin             ,36.25278,-115.08778,1930, River Other,
VRVC1, G, Ventura River             , Ventura - Foster Park       ,34.35139,-119.30639,220, River Forecast,
VTRC1, R, Ventura River             , Santa Ana Boulevard         ,34.3995,-119.3074,440, River Other,
VDWC1, G, Verdugo Wash              , Estelle Avenue              ,34.15611,-118.27389,470, River Other,
VETN2, R, Veterans                  , Detention Basin             ,35.97583,-114.85694,2564, River Other,
VCUC1, G, Victoria Canal            , Byron                       ,37.87167,-121.52833,0, River Other, Victoria Canal - Byron  
VBBA3, G, Virgin Basin              , Buoy - Meadview 22WNW       ,36.13417,-114.42778,1204, River Other, Virgin Basin Buoy       
MVSA3, R, Virgin River              , Scenic                      ,36.80806,-114.00583,1654, River Other,
VLMN2, G, Virgin River              , Overton - Above Lake Mead   ,36.51611,-114.33417,1220, River Other,
VRMN2, G, Virgin River              , Mesquite                    ,36.79028,-114.09361,1560, River Other,
VCBC1, G, Virginia Creek            , Bridgeport                  ,38.19194,-119.20917,6700, River Other,
CEAC1, G, W Branch Cucamonga Channel, Ely Basins                  ,34.0375,-117.61917,855, River Other,
CGSC1, R, W Fork San Gabriel River  , Cogswell Reservoir          ,34.24389,-117.96278,2300, Reservoir Reservoir,
ODBN2, R, W Oakey Blvd              , Detention Basin             ,36.15056,-115.23472,2345, River Other,
WTWN2, R, W Tributary Las Vegas Wash, Clayton Street              ,36.2575,-115.17361,2150, River Other, 
WKEC1, G, Walker Creek              , Marshall                    ,38.17584,-122.81722,200, River Other,
MASN2, G, Walker River              , Mason - Snyder Lane         ,38.91972,-119.18889,4420, River Forecast,
WLHN2, G, Walker River              , Walker Lake                 ,38.67667,-118.77111,3950, Reservoir Reservoir,
WVRN2, G, Walker River              , Weber Reservoir             ,39.04472,-118.85917,4218, Reservoir Reservoir,
WALN2, G, Walker River              , Wabuska                     ,39.1525,-119.09889,4300, River Other, Walker - Wabuska        
WARN2, G, Walker River              , Schruz - Above Weber Rsvr   ,39.10333,-118.92833,4215, River Other,
WBWN2, G, Walker River              , PT Site Blo Weber Reservoir ,39.03389,-118.86139,4170, River Other,
WLTN2, G, Walker River              , Schurz - Above Little Dam   ,39.01361,-118.86,4160, River Other,
WRMN2, G, Walker River              , Mouth at Walker Lake        ,38.79111,-118.72611,3940, River Other,
WRYN2, G, Walker River              , Below Yerington Weir        ,39.02028,-119.15611,4390, River Other,
WSIN2, G, Walker River              , Schurz - Lateral 2A Siphon  ,38.94028,-118.80278,4140, River Other, Walker - Latrl 2A Siphon
WYWN2, G, Walker River              , Below Yerington Weir        ,39.04833,-119.13306,4353, River Other,
PSDC1, R, Walnut Creek              , Puddingstone Reservoir      ,34.09194,-117.80667,1030, Reservoir Reservoir,
WCPC1, G, Walnut Creek              , Puente Blvd                 ,34.06556,-117.96333,400, River Other,
WLNC1, R, Walnut Creek              , San Bernardino - I10        ,34.07361,-117.87361,520, River Other,
WYGC1, R, Walnut Creek              , Ygnacio Valley Road         ,37.90694,-122.05667,99, River Other,
WCBC1, G, Ward Creek                , Confluence                  ,39.14083,-120.21111,6600, River Other,
WDKC1, G, Ward Creek                , Highway 89                  ,39.13222,-120.15667,6230, River Other,
WMCC1, R, Warm Creek                , Sterling Avenue             ,34.125,-117.24167,1100, River Other,
WRMC1, G, Warm Creek                , San Bernardino              ,34.07833,-117.29944,960, River Other,
WSCN2, G, Warm Springs Confluence   , Iverson Flume               ,36.71139,-114.70861,1780, River Other,
WRSC1, G, Warm Springs Creek        , Murrieta                    ,33.53222,-117.17611,1040, River Other,
WSWN2, G, Warm Springs West         , Moapa                       ,36.71139,-114.71333,1770, River Other,
WARC1, G, Warthan Creek             , Coalinga                    ,36.09806,-120.44333,989, River Other,
PWAC1, R, Washington Creek          , McDowell Boulevard          ,38.24944,-122.62583,35, River Other,
PWCC1, R, Washington Creek          , Holly Lane                  ,38.24556,-122.63389,21, River Other,
WERC1, G, Waterman Canyon Creek     , Arrowhead Springs 1W        ,34.18583,-117.27222,1840, River Other,
FRJC1, G, Well 014S021E17Q00M       , Fresno 4SE                  ,36.70945,-119.70889,312, River Other, Well 014 - Fresno 4SE   
WBGC1, G, West Branch Feather River , Magalia                     ,39.825,-121.5675,1380, River Other,
WCIC1, G, West Canal                , Clifton Court Intake        ,37.83167,-121.55389,0, River Other, W Canal - Clifton Ct Int
WOOC1, G, West Fork Carson River    , Woodfords                   ,38.76944,-119.83194,5755, River Forecast,
SVWC1, G, West Fork Mojave River    , Silverwood Lake             ,34.30417,-117.31805,3355, Reservoir Reservoir,
WFJC1, G, West Fork Mojave River    , Crestline 6WNW              ,34.285,-117.37111,3550, River Other,
WFMC1, G, West Fork Mojave River    , Hesperia and Silverwood Lake,34.33889,-117.25694,3040, River Other,
WFPC1, R, West Fork Permanente Creek, Deer Farm                   ,37.33333,-122.08833,367, River Other,
WLAC1, R, West Little Llagas Creek  , Below Edmundson             ,37.11139,-121.64417,235, River Other,
WWBC1, G, West Walker River         , US395 Below Little Walker   ,38.37972,-119.44917,6591, River Forecast,
TOPN2, G, West Walker River         , Topaz Lake                  ,38.69306,-119.51944,5000, Reservoir Reservoir,
CLEC1, G, West Walker River         , Coleville                   ,38.51333,-119.44889,5564, River Other,    
HOYN2, G, West Walker River         , Hoye Bridge                 ,38.72806,-119.42778,4980, River Other,
TPZC1, G, West Walker River         , Topaz Lake                  ,38.63667,-119.5075,5020, River Other,
